id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1508263563340750854,1508263563340750854,2022-03-27 19:03:50 Pacific Daylight Time,2022-03-27,19:03:50,-0700,1493744544420007936,fiskeratiblog,Fiskerati,,Highlights from Henrik #Fisker @ Citi’s 2022 Global Industrial Tech &amp; Mobility Conference  https://t.co/eN9IiWNkfH #electricvehicles #evs #ecofriendly #esg #fiskerocean #climatechange #cleanenergy #goelectric #innovation,en,[],['https://fiskerati.com/fsr/highlights-from-fisker-citis-2022-global-industrial-tech-mobility-conference/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost'],[],0,0,1,"['fisker', 'electricvehicles', 'evs', 'ecofriendly', 'esg', 'fiskerocean', 'climatechange', 'cleanenergy', 'goelectric', 'innovation']",[],https://twitter.com/fiskeratiblog/status/1508263563340750854,False,,0,,,,,,,,[],,,,
1508261893126823939,1508261893126823939,2022-03-27 18:57:12 Pacific Daylight Time,2022-03-27,18:57:12,-0700,1300677995179380738,besdorshop,Besdor,,"In fact, without the protection of a Spindown Sediment Water Filter, household equipment is often blocked by impurities, a pre-filtration can save a lot of maintenance costs.   https://t.co/xQnZQyuQKd  https://t.co/ZCpRtrdTJA  #besdor #ecofriendly #spindown #prefilter #sediment  https://t.co/BDmLqOJraY",en,[],"['https://amzn.to/3tbPzwY', 'https://bit.ly/3h9A0jX']",['https://pbs.twimg.com/media/FO5r5xNUYAARhqj.jpg'],0,0,0,"['besdor', 'ecofriendly', 'spindown', 'prefilter', 'sediment']",[],https://twitter.com/BesdorShop/status/1508261893126823939,False,,1,https://pbs.twimg.com/media/FO5r5xNUYAARhqj.jpg,,,,,,,[],,,,
1508248445798256643,1508248445798256643,2022-03-27 18:03:46 Pacific Daylight Time,2022-03-27,18:03:46,-0700,138268491,yogasanamats,Yogasana Mats,,Read our guide on how to choose the best yoga mat material for your practice ➡️  https://t.co/qe29Gt1Bnm  #organiccotton #Yogamat #ecofriendly #greenliving #yogalifestyle #plasticfree #bestyogamat #healthyliving  https://t.co/c23IQ6HXCU,en,[],['https://yogasanamats.com/blogs/news/how-to-choose-the-best-yoga-mat-material-to-practice-yoga'],['https://pbs.twimg.com/media/FO5f9aVXEAELXT-.jpg'],0,0,0,"['organiccotton', 'yogamat', 'ecofriendly', 'greenliving', 'yogalifestyle', 'plasticfree', 'bestyogamat', 'healthyliving']",[],https://twitter.com/YogasanaMats/status/1508248445798256643,False,,1,https://pbs.twimg.com/media/FO5f9aVXEAELXT-.jpg,,,,,,,[],,,,
1508247700902486019,1508247700902486019,2022-03-27 18:00:48 Pacific Daylight Time,2022-03-27,18:00:48,-0700,37089006,2eros,2EROS,,"The S60 Bondi shorts are sustainably made from recycled plastic bottles so you look good, feel good and do good 🍃 ⁠ 🛒  https://t.co/JpkIN40Tuv ⁠ ⁠✈️Free Shipping for orders A$125⁠+⁠ ⁠ #2eros #mensfashion #mensstyle #beachwear #mensbeachwear #sustainablefashion #ecofriendly  https://t.co/3AAXXKKZ3a",en,[],['https://2eros.com/collections/s60-bondi-shorts'],['https://pbs.twimg.com/media/FO5fKnHXsAASf1g.jpg'],0,1,15,"['2eros', 'mensfashion', 'mensstyle', 'beachwear', 'mensbeachwear', 'sustainablefashion', 'ecofriendly']",[],https://twitter.com/2EROS/status/1508247700902486019,False,,1,https://pbs.twimg.com/media/FO5fKnHXsAASf1g.jpg,,,,,,,[],,,,
1508244850315259904,1508244850315259904,2022-03-27 17:49:28 Pacific Daylight Time,2022-03-27,17:49:28,-0700,1105276824802729985,humorhomeschool,Homeschool & Humor,,Raising green kids isn't easy but these eco friendly lessons for children are simple to teach and will go a long way towards ensuring the health of our planet in the future.  Read more 👉  https://t.co/M4k4dTIrE4  #sustainability #ecofriendly #AllThingsParenting #ParentingTips,en,[],['https://lttr.ai/ur29'],[],0,0,0,"['sustainability', 'ecofriendly', 'allthingsparenting', 'parentingtips']",[],https://twitter.com/humorhomeschool/status/1508244850315259904,False,,0,,,,,,,,[],,,,
1508240202652815361,1508240202652815361,2022-03-27 17:31:00 Pacific Daylight Time,2022-03-27,17:31:00,-0700,994953967359541248,createsaurabh20,Saurabh Nimbekar,,Are electric vehicles the future of automobile industry?    #electricvehicles #tesla #ecofriendly #savenature,en,[],[],[],0,0,1,"['electricvehicles', 'tesla', 'ecofriendly', 'savenature']",[],https://twitter.com/Createsaurabh20/status/1508240202652815361,False,,0,,,,,,,,[],,,,
1508239804965834755,1508239804965834755,2022-03-27 17:29:25 Pacific Daylight Time,2022-03-27,17:29:25,-0700,762020443373133826,libertysoap,libertybathandbody,,"Vitality Large Bar Soap, Energic And Creative Inspired Scent Hand-Crafted Soap, Cocoa Butter Soap, Vegan Soap, Environmentally Friendly  https://t.co/2732jxZmwE #Etsy #coldprocesssoap #skincare ##Handwashing #ecofriendly #VeganSoap  https://t.co/KkC16JTvat",en,[],['https://tuppu.net/ab29d807'],"['https://pbs.twimg.com/media/FO5YGWnXsAMWc6O.jpg', 'https://pbs.twimg.com/media/FO5YGjvWYAQ3gJf.jpg', 'https://pbs.twimg.com/media/FO5YGvcXEAERdlr.jpg', 'https://pbs.twimg.com/media/FO5YG_JXEAMk9JR.jpg']",0,8,4,"['etsy', 'coldprocesssoap', 'skincare', 'handwashing', 'ecofriendly', 'vegansoap']",[],https://twitter.com/libertysoap/status/1508239804965834755,False,,1,https://pbs.twimg.com/media/FO5YGWnXsAMWc6O.jpg,,,,,,,[],,,,
1508237694614179844,1508237694614179844,2022-03-27 17:21:02 Pacific Daylight Time,2022-03-27,17:21:02,-0700,16193678,leetyler,LeeTyler,"{'type': 'Point', 'coordinates': [41.3115651, -72.92308028]}","Elon Musk and Jack Dorsey are optimistic about Web 3.0? #Future #ElonMusk #Tesla #EcoFriendly #ClimateCrisis [Video]: Tesla CEO Elon Musk and Twitter co-founder Jack Dorsey, two of the world's most well-known tech billionaires, have been discussing  https://t.co/3Htc2H0HEQ",en,[],['http://dlvr.it/SMTRw0'],[],0,1,1,"['future', 'elonmusk', 'tesla', 'ecofriendly', 'climatecrisis']",[],https://twitter.com/LeeTyler/status/1508237694614179844,False,,0,,,,,,,,[],,,,
1508237694115229702,1508237694115229702,2022-03-27 17:21:02 Pacific Daylight Time,2022-03-27,17:21:02,-0700,1258459836859195393,nateco12,NatEco,,"Elon Musk and Jack Dorsey are optimistic about Web 3.0? #Future #ElonMusk #Tesla #EcoFriendly #ClimateCrisis [Video]: Tesla CEO Elon Musk and Twitter co-founder Jack Dorsey, two of the world's most well-known tech billionaires, have been discussing  https://t.co/AlWsmai8da",en,[],['http://dlvr.it/SMTRtG'],[],0,0,1,"['future', 'elonmusk', 'tesla', 'ecofriendly', 'climatecrisis']",[],https://twitter.com/NatEco12/status/1508237694115229702,False,,0,,,,,,,,[],,,,
1508237440968015874,1508237440968015874,2022-03-27 17:20:02 Pacific Daylight Time,2022-03-27,17:20:02,-0700,1476116586,wayneporteous1,Wayne Porteous,,immago are pleased to announce that their Hong Kong branch has recently been certified compliant under the FSC Chain of Custody (CoC) programme.  https://t.co/clymrCGxNt #FSC #sustainability #ecofriendly #forrests #immago,en,[],['https://immago.com/fsc/'],[],0,0,1,"['fsc', 'sustainability', 'ecofriendly', 'forrests', 'immago']",[],https://twitter.com/WaynePorteous1/status/1508237440968015874,False,,0,,,,,,,,[],,,,
1508236701814075397,1508236701814075397,2022-03-27 17:17:06 Pacific Daylight Time,2022-03-27,17:17:06,-0700,1326321511469215746,belindavanhout2,Belinda VanHouten,,"Tupperware® Impressions Dining Trays - Includes set of four trays for snack time, outdoors, on the go, even kids’ crafts! #ecofriendly #reuse #earthday #SweetBeeTupperware #sustainable #ecofriendly  https://t.co/2BVD87lby1  https://t.co/pwXpET9xOJ",en,[],['https://go.tupperware.com/4zk99r'],['https://pbs.twimg.com/media/FO5VSW1VgAEEmIN.jpg'],0,0,2,"['ecofriendly', 'reuse', 'earthday', 'sweetbeetupperware', 'sustainable', 'ecofriendly']",[],https://twitter.com/BelindaVanHout2/status/1508236701814075397,False,,1,https://pbs.twimg.com/media/FO5VSW1VgAEEmIN.jpg,,,,,,,[],,,,
1508234923257257986,1508234923257257986,2022-03-27 17:10:02 Pacific Daylight Time,2022-03-27,17:10:02,-0700,710773440542695424,kiwigaryireland,Gary Ireland,,immago are pleased to announce that their Hong Kong branch has recently been certified compliant under the FSC Chain of Custody (CoC) programme.  https://t.co/0WHoGjx9XX #FSC #sustainability #ecofriendly #forrests #immago,en,[],['https://immago.com/fsc/'],[],0,0,0,"['fsc', 'sustainability', 'ecofriendly', 'forrests', 'immago']",[],https://twitter.com/KiwiGaryIreland/status/1508234923257257986,False,,0,,,,,,,,[],,,,
1508233663347138561,1508233663347138561,2022-03-27 17:05:01 Pacific Daylight Time,2022-03-27,17:05:01,-0700,22422937,midgehand,Midge Hand,,immago are pleased to announce that their Hong Kong branch has recently been certified compliant under the FSC Chain of Custody (CoC) programme.  https://t.co/nobgWSA20m #FSC #sustainability #ecofriendly #forrests #immago,en,[],['https://immago.com/fsc/'],[],0,0,0,"['fsc', 'sustainability', 'ecofriendly', 'forrests', 'immago']",[],https://twitter.com/midgehand/status/1508233663347138561,False,,0,,,,,,,,[],,,,
1508232561369223169,1508232561369223169,2022-03-27 17:00:38 Pacific Daylight Time,2022-03-27,17:00:38,-0700,10286782,earth911,Earth911.com,,"Next time you're getting a new roof, find out if your roofer recycles the old shingles. Your asphalt shingles could be used to repave roads. #Sustainability #Livegreen #Ecofriendly #Sustainable #Roofing #Recycle #Recycling #Greenliving   https://t.co/7QoNGWMVe8  https://t.co/PR4Cxt8kH6",en,[],['http://ow.ly/sixp50IcOfr'],['https://pbs.twimg.com/media/FO5RhXcXoAIo6IN.jpg'],0,2,4,"['sustainability', 'livegreen', 'ecofriendly', 'sustainable', 'roofing', 'recycle', 'recycling', 'greenliving']",[],https://twitter.com/Earth911/status/1508232561369223169,False,,1,https://pbs.twimg.com/media/FO5RhXcXoAIo6IN.jpg,,,,,,,[],,,,
1508232532445515780,1508232532445515780,2022-03-27 17:00:31 Pacific Daylight Time,2022-03-27,17:00:31,-0700,3237571000,emmywalkernz,Emmy Walker,,immago are pleased to announce that their Hong Kong branch has recently been certified compliant under the FSC Chain of Custody (CoC) programme.  https://t.co/M9UdF0ZHBG #FSC #sustainability #ecofriendly #forrests #immago,en,[],['https://immago.com/fsc/'],[],0,0,0,"['fsc', 'sustainability', 'ecofriendly', 'forrests', 'immago']",[],https://twitter.com/EmmyWalkerNZ/status/1508232532445515780,False,,0,,,,,,,,[],,,,
1508232401478029312,1508232401478029312,2022-03-27 17:00:00 Pacific Daylight Time,2022-03-27,17:00:00,-0700,1318041070547005441,deqpth,กรมส่งเสริมคุณภาพสิ่งแวดล้อม,,ใช้ประโยชน์จากพลาสติกเสร็จแล้ว หมุนเวียนด้วยการนำไปรีไซเคิล เพิ่มคุณค่า ไม่เสียเปล่า 😎 มาแยกขยะกันเถอะนะแม่ๆพ่อๆ   #nextnormal   #waste  #ecofriendly  https://t.co/7w99GBGb9a,th,[],[],['https://pbs.twimg.com/media/FOxKWplagAEEaj1.jpg'],0,16,11,"['nextnormal', 'waste', 'ecofriendly']",[],https://twitter.com/deqpth/status/1508232401478029312,False,,1,https://pbs.twimg.com/media/FOxKWplagAEEaj1.jpg,,,,,,,[],,,,
1508231148715008003,1508231148715008003,2022-03-27 16:55:02 Pacific Daylight Time,2022-03-27,16:55:02,-0700,71952529,meetmikemorgan,@meetmikemorgan,,immago are pleased to announce that their Hong Kong branch has recently been certified compliant under the FSC Chain of Custody (CoC) programme.  https://t.co/9ps5Ujvpj3 #FSC #sustainability #ecofriendly #forrests #immago,en,[],['https://immago.com/fsc/'],[],0,0,0,"['fsc', 'sustainability', 'ecofriendly', 'forrests', 'immago']",[],https://twitter.com/meetmikemorgan/status/1508231148715008003,False,,0,,,,,,,,[],,,,
1508229888934916102,1508229888934916102,2022-03-27 16:50:01 Pacific Daylight Time,2022-03-27,16:50:01,-0700,218762408,highprofileseo,High Profile SEO,,immago are pleased to announce that their Hong Kong branch has recently been certified compliant under the FSC Chain of Custody (CoC) programme.  https://t.co/Cdlo9zf12M #FSC #sustainability #ecofriendly #forrests #immago,en,[],['https://immago.com/fsc/'],[],0,0,0,"['fsc', 'sustainability', 'ecofriendly', 'forrests', 'immago']",[],https://twitter.com/highprofileseo/status/1508229888934916102,False,,0,,,,,,,,[],,,,
1508228630685626369,1508228630685626369,2022-03-27 16:45:01 Pacific Daylight Time,2022-03-27,16:45:01,-0700,174576605,contentspot,Content Spot,,immago are pleased to announce that their Hong Kong branch has recently been certified compliant under the FSC Chain of Custody (CoC) programme.  https://t.co/2QIuPqImtK #FSC #sustainability #ecofriendly #forrests #immago,en,[],['https://immago.com/fsc/'],[],0,0,0,"['fsc', 'sustainability', 'ecofriendly', 'forrests', 'immago']",[],https://twitter.com/contentspot/status/1508228630685626369,False,,0,,,,,,,,[],,,,
1508227372331544584,1508227372331544584,2022-03-27 16:40:01 Pacific Daylight Time,2022-03-27,16:40:01,-0700,1448831517963087877,charlottehpe,Charlotte Overton,,immago are pleased to announce that their Hong Kong branch has recently been certified compliant under the FSC Chain of Custody (CoC) programme.  https://t.co/OlBg0agmzh #FSC #sustainability #ecofriendly #forrests #immago,en,[],['https://immago.com/fsc/'],[],0,0,0,"['fsc', 'sustainability', 'ecofriendly', 'forrests', 'immago']",[],https://twitter.com/charlotteHPE/status/1508227372331544584,False,,0,,,,,,,,[],,,,
1508224855006666752,1508224855006666752,2022-03-27 16:30:01 Pacific Daylight Time,2022-03-27,16:30:01,-0700,244454037,greenbeetle_s,Green Beetle Store,,#ecofriendly Eco-Friendly Natural Bamboo Soap Trays  https://t.co/n1vMF8R6vl  https://t.co/mh2KzWiTOa,en,[],['https://greenbeetlestore.com/eco-friendly-natural-bamboo-soap-trays/'],['https://pbs.twimg.com/media/FO5KgzHWUAkurRg.jpg'],0,0,0,['ecofriendly'],[],https://twitter.com/greenbeetle_s/status/1508224855006666752,False,,1,https://pbs.twimg.com/media/FO5KgzHWUAkurRg.jpg,,,,,,,[],,,,
1508224820944777219,1508224820944777219,2022-03-27 16:29:53 Pacific Daylight Time,2022-03-27,16:29:53,-0700,2363204305,andrew_lucasnz,Andrew Lucas,,immago are pleased to announce that their Hong Kong branch has recently been certified compliant under the FSC Chain of Custody (CoC) programme.  https://t.co/uHU65ekC4j #FSC #sustainability #ecofriendly #forrests #immago,en,[],['https://immago.com/fsc/'],[],0,0,0,"['fsc', 'sustainability', 'ecofriendly', 'forrests', 'immago']",[],https://twitter.com/Andrew_LucasNZ/status/1508224820944777219,False,,0,,,,,,,,[],,,,
1508224702703091716,1508224702703091716,2022-03-27 16:29:25 Pacific Daylight Time,2022-03-27,16:29:25,-0700,762020443373133826,libertysoap,libertybathandbody,,"Rosemary Soap, Hand Crafted Soap, All Natural Soap, Woodland Scent Soap, Herbal Soap, Food Soap Vegan Soap Essential Oil Soap Large Soap Bar  https://t.co/GeBkaOjdj0 #LibertyBathAndBody #Mensgrooming #ecofriendly #skincare #Etsy #HandcraftedSoap  https://t.co/tL9TgzR4v3",en,[],['https://tuppu.net/811d6987'],"['https://pbs.twimg.com/media/FO5KXa-XIAI6Q3O.jpg', 'https://pbs.twimg.com/media/FO5KXmZX0Asilt3.jpg', 'https://pbs.twimg.com/media/FO5KX2GXoAUr8Go.jpg', 'https://pbs.twimg.com/media/FO5KX_bWQAE00yR.jpg']",0,1,1,"['libertybathandbody', 'mensgrooming', 'ecofriendly', 'skincare', 'etsy', 'handcraftedsoap']",[],https://twitter.com/libertysoap/status/1508224702703091716,False,,1,https://pbs.twimg.com/media/FO5KXa-XIAI6Q3O.jpg,,,,,,,[],,,,
1508222059977101316,1508222059977101316,2022-03-27 16:18:55 Pacific Daylight Time,2022-03-27,16:18:55,-0700,1327028176128602113,amiemckenziehpe,Amie Mckenzie,,immago are pleased to announce that their Hong Kong branch has recently been certified compliant under the FSC Chain of Custody (CoC) programme.  https://t.co/ynyMibJwMm #FSC #sustainability #ecofriendly #forrests #immago,en,[],['https://immago.com/fsc/'],[],0,1,0,"['fsc', 'sustainability', 'ecofriendly', 'forrests', 'immago']",[],https://twitter.com/amiemckenziehpe/status/1508222059977101316,False,,0,,,,,,,,[],,,,
1508219375836356611,1508219375836356611,2022-03-27 16:08:15 Pacific Daylight Time,2022-03-27,16:08:15,-0700,3242748168,immagoglobal,immago,,We are pleased to announce that the Hong Kong branch of immago has recently been certified compliant under the FSC Chain of Custody (CoC) programme.  https://t.co/1dMCyPMl6v #FSC #sustainability #ecofriendly #forrests #immago,en,[],['https://immago.com/fsc/'],[],0,0,6,"['fsc', 'sustainability', 'ecofriendly', 'forrests', 'immago']",[],https://twitter.com/immagoglobal/status/1508219375836356611,False,,0,,,,,,,,[],,,,
1508217444195778573,1508217444195778573,2022-03-27 16:00:34 Pacific Daylight Time,2022-03-27,16:00:34,-0700,10286782,earth911,Earth911.com,,"Molly Laverty of Del Monte Foods discusses the company's climate response goals, which include introducing regenerative farming and using 25% recycled plastics in packaging. #Climate #podcast #Ecopodcast #Sustainability #Corporategoals #Ecofriendly  https://t.co/JmTbWcTgql  https://t.co/IceGMZT6cI",en,[],['http://ow.ly/RjBN50IeXjO'],['https://pbs.twimg.com/media/FO5DxgdXMAM_7X-.jpg'],0,0,0,"['climate', 'podcast', 'ecopodcast', 'sustainability', 'corporategoals', 'ecofriendly']",[],https://twitter.com/Earth911/status/1508217444195778573,False,,1,https://pbs.twimg.com/media/FO5DxgdXMAM_7X-.jpg,,,,,,,[],,,,
1508216924278247429,1508207467901198336,2022-03-27 15:58:30 Pacific Daylight Time,2022-03-27,15:58:30,-0700,1485340355923005441,nomadrevelation,Nomad Revelation𝕊 ™ - NFT ART,,@InfinityNodez @Ecologi_hq Congratulations! Great to know that my favorite validator is #ecofriendly ! Keep up the good work frens,en,[],[],[],1,0,2,['ecofriendly'],[],https://twitter.com/nomadrevelation/status/1508216924278247429,False,,0,,,,,,,,"[{'screen_name': 'InfinityNodez', 'name': '🌲 Infinity | carbonZERO ⚛️🧪', 'id': '1479637584078852102'}, {'screen_name': 'Ecologi_hq', 'name': 'Ecologi 🌍', 'id': '1096383074336673792'}]",,,,
1508209575136313347,1508209575136313347,2022-03-27 15:29:18 Pacific Daylight Time,2022-03-27,15:29:18,-0700,244454037,greenbeetle_s,Green Beetle Store,,#ecofriendly Wooden 3D Tetris Puzzle  https://t.co/TMh733ueN3  https://t.co/XztZbe0IvB,en,[],['https://greenbeetlestore.com/wooden-3d-tetris-puzzle/'],['https://pbs.twimg.com/media/FO48nZfX0AkCOro.jpg'],0,0,0,['ecofriendly'],[],https://twitter.com/greenbeetle_s/status/1508209575136313347,False,,1,https://pbs.twimg.com/media/FO48nZfX0AkCOro.jpg,,,,,,,[],,,,
1508207467901198336,1508207467901198336,2022-03-27 15:20:56 Pacific Daylight Time,2022-03-27,15:20:56,-0700,1479637584078852102,infinitynodez,🌲 Infinity | carbonZERO ⚛️🧪,,"Hey fren,   We want to take a moment and appreciate every single one of you! Your love and support allows us to donate 8% of our comms to @Ecologi_hq. 🌲  https://t.co/VnEmMwYXdM So, thank you for contributing &amp; following us on our journey! 🌎   #ecofriendly #carbonzero #cosmos",en,"[{'screen_name': 'ecologi_hq', 'name': 'ecologi 🌍', 'id': '1096383074336673792'}]",['https://ecologi.com/infinitynodez'],[],3,1,13,"['ecofriendly', 'carbonzero', 'cosmos']",[],https://twitter.com/InfinityNodez/status/1508207467901198336,False,,0,,,,,,,,[],,,,
1508203335261855752,1508203335261855752,2022-03-27 15:04:30 Pacific Daylight Time,2022-03-27,15:04:30,-0700,32672892,marlosfinds,Marlo,,Stop By MarlosMarvelousFinds #Etsy Shop &amp; See More #EcoFriendly #Gifts of #Lucite #Jewelry Like This!  https://t.co/9dPrt9aEpa Please Follow Us @MarlosFinds &amp; on Facebook to See All of Our Newly-Listed Treasures:  https://t.co/p9uVB0t8EL #EtsyRetwt #vintage #EtsyGift,en,"[{'screen_name': 'marlosfinds', 'name': 'marlo', 'id': '32672892'}]","['http://etsy.me/2gziHcB', 'http://bit.ly/2uVEOz7']",[],0,0,0,"['etsy', 'ecofriendly', 'gifts', 'lucite', 'jewelry', 'etsyretwt', 'vintage', 'etsygift']",[],https://twitter.com/MarlosFinds/status/1508203335261855752,False,,0,,,,,,,,[],,,,
1508202759618707459,1508202759618707459,2022-03-27 15:02:13 Pacific Daylight Time,2022-03-27,15:02:13,-0700,307044874,billmcd09,Billy 🇺🇦,,More awesome styles out at  https://t.co/pWdsCHHTw1  Check them out if you like #ecofriendly #environmentallyfriendly #sustainablefashion and Reeeaally comfy clothing. Use my code BillyMc15 for a 15% discount and a proceed if each purchase goes to a great cause. #ProjectOrchards,en,[],['http://Projectorchards.com'],[],0,0,0,"['ecofriendly', 'environmentallyfriendly', 'sustainablefashion', 'projectorchards']",[],https://twitter.com/BillMcD09/status/1508202759618707459,False,,0,,,,,,,,[],,,,
1508200800283152392,1508200800283152392,2022-03-27 14:54:26 Pacific Daylight Time,2022-03-27,14:54:26,-0700,3341505670,pinkpearbear,Louise: Pink Pear Bear,,"They work in the exact same way, you really won't notice the difference but the environment will!  Read the full article: Do you have an Eco Friendly Bathroom? ▸  https://t.co/boXJJSK7cq  #ecofriendly #planetfriendly #EcoFriendlyBathroom",en,[],['https://lttr.ai/lbEk'],[],0,0,0,"['ecofriendly', 'planetfriendly', 'ecofriendlybathroom']",[],https://twitter.com/pinkpearbear/status/1508200800283152392,False,,0,,,,,,,,[],,,,
1508198691504476166,1508198691504476166,2022-03-27 14:46:03 Pacific Daylight Time,2022-03-27,14:46:03,-0700,1190159371818262528,otterproperty,Otter Property Solutions,,What #SmartTech features do you want in your next home? #homeimprovement #diy #smarthome #ecohome #ecofriendly #energysaving  https://t.co/3RyhHkMRRd,en,[],[],[],0,1,1,"['smarttech', 'homeimprovement', 'diy', 'smarthome', 'ecohome', 'ecofriendly', 'energysaving']",[],https://twitter.com/OtterProperty/status/1508198691504476166,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1508198377657290754/pu/img/2ySZbldsuA6iCl6R.jpg,,,,,,,[],,,,
1508193505776222212,1508193505776222212,2022-03-27 14:25:27 Pacific Daylight Time,2022-03-27,14:25:27,-0700,244454037,greenbeetle_s,Green Beetle Store,,#ecofriendly Fashion Canvas Aprons Unisex . Work's Clothing  https://t.co/DgaMGyElmz  https://t.co/ZbU5dLHU91,en,[],['https://greenbeetlestore.com/fashion-canvas-aprons-unisex-works-clothing/'],['https://pbs.twimg.com/media/FO4uAEgXEAAlOf7.jpg'],0,0,0,['ecofriendly'],[],https://twitter.com/greenbeetle_s/status/1508193505776222212,False,,1,https://pbs.twimg.com/media/FO4uAEgXEAAlOf7.jpg,,,,,,,[],,,,
1508191709468889090,1508191709468889090,2022-03-27 14:18:19 Pacific Daylight Time,2022-03-27,14:18:19,-0700,983881867,busterjustis,Buster Justis,,Bring the flowers inside! Learn how to make dried flower arrangements to brighten your home. This is a nifty how-to-guide full of inspiration and tips.  https://t.co/F7Ofmr8MKy #bouquet #craft #flowers #vintagebook #driedflowers #garden #ecofriendly #homedecor #etsy,en,[],['http://etsy.me/1nq4P5f'],[],0,0,0,"['bouquet', 'craft', 'flowers', 'vintagebook', 'driedflowers', 'garden', 'ecofriendly', 'homedecor', 'etsy']",[],https://twitter.com/BusterJustis/status/1508191709468889090,False,,0,,,,,,,,[],,,,
1508187759453814792,1508187759453814792,2022-03-27 14:02:37 Pacific Daylight Time,2022-03-27,14:02:37,-0700,1493744544420007936,fiskeratiblog,Fiskerati,,#Fisker Ocean European Debut at Mobile World Congress in Barcelona  https://t.co/9vBvXaxzwl #climatechange #ecofriendly #cleanenergy #goelectric #innovation #evs #esg #electricvehicles #fiskerocean,en,[],['https://fiskerati.com/fisker-ocean/fisker-ocean-european-debut-at-mobile-world-congress-in-barcelona/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost'],[],0,0,1,"['fisker', 'climatechange', 'ecofriendly', 'cleanenergy', 'goelectric', 'innovation', 'evs', 'esg', 'electricvehicles', 'fiskerocean']",[],https://twitter.com/fiskeratiblog/status/1508187759453814792,False,,0,,,,,,,,[],,,,
1508187177930395648,1508187177930395648,2022-03-27 14:00:18 Pacific Daylight Time,2022-03-27,14:00:18,-0700,1485483622148759554,ashendesignsuk,Ashen Designs🍃 Pre-Launch,,"WE ARE🍃BACK  It was a painful few days, but we have returned back to normal~!  We appreciate everyone who were patient with us during this time! 💕  Let's get to Making Stuff🍃The Green Way! #ecofriendly #etsy #SmallBusiness  https://t.co/XduhhcyRxQ",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FO4oPboXMAEKN05.jpg'],0,1,5,"['ecofriendly', 'etsy', 'smallbusiness']",[],https://twitter.com/AshenDesignsUK/status/1508187177930395648,False,,1,https://pbs.twimg.com/tweet_video_thumb/FO4oPboXMAEKN05.jpg,,,,,,,[],,,,
1508185783911526403,1508185783911526403,2022-03-27 13:54:46 Pacific Daylight Time,2022-03-27,13:54:46,-0700,244454037,greenbeetle_s,Green Beetle Store,,#ecofriendly Eco-Friendly Rattan Baskets  https://t.co/mDmgWmPKRg  https://t.co/fDe6B6Wqx1,en,[],['https://greenbeetlestore.com/eco-friendly-rattan-baskets/'],['https://pbs.twimg.com/media/FO4m-mLWUAkjsuN.jpg'],0,0,0,['ecofriendly'],[],https://twitter.com/greenbeetle_s/status/1508185783911526403,False,,1,https://pbs.twimg.com/media/FO4m-mLWUAkjsuN.jpg,,,,,,,[],,,,
1508181417645293583,1508181417645293583,2022-03-27 13:37:25 Pacific Daylight Time,2022-03-27,13:37:25,-0700,1092946211940687872,notyourmomspod,Not Your Mother's Podcast,,Raising green kids isn't easy but these eco friendly lessons for children are simple to teach and will go a long way towards ensuring the health of our planet in the future.  Read more 👉  https://t.co/IgV2pZX5IK  #sustainability #ecofriendly #AllThingsParenting #ParentingTips,en,[],['https://lttr.ai/urhL'],[],0,0,1,"['sustainability', 'ecofriendly', 'allthingsparenting', 'parentingtips']",[],https://twitter.com/notyourmomspod/status/1508181417645293583,False,,0,,,,,,,,[],,,,
1508179568900907028,1508179568900907028,2022-03-27 13:30:04 Pacific Daylight Time,2022-03-27,13:30:04,-0700,898439246293286914,samm_designs,🇺🇦Samm Designs ♻️ 🌿,,"A perfect sunny delight of a Diddy Bag. Grab while you can, there will never be another   #CraftBizParty  #ecofriendly #MHHSBD #SBS    https://t.co/aXYhy9NFHY  https://t.co/5LS0wm2BKV  https://t.co/KmSvwClzhP",en,[],"['http://buff.ly/2F1nKi1', 'https://www.etsy.com/uk/shop/SammDesignsShop']",['https://pbs.twimg.com/media/FO4hUu-XsAUBGym.jpg'],1,22,24,"['craftbizparty', 'ecofriendly', 'mhhsbd', 'sbs']",[],https://twitter.com/samm_designs/status/1508179568900907028,False,,1,https://pbs.twimg.com/media/FO4hUu-XsAUBGym.jpg,,,,,,,[],,,,
